               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11129,            0.057885,            0.083945,           0.0033588,             0.10027,           0.0064013,           0.0010726,            0.098404,            0.043485,            0.079566,              0.0829,              0.0019,              0.0019
                   1,            0.095039,            0.054574,            0.073171,             0.92865,            0.042633,            0.040145,            0.010565,            0.086976,            0.041223,            0.064907,            0.064861,           0.0038614,           0.0038614
